Vehicle ID,Game ID,Game,Manufacturer,Vehicle Name,Vehicle Name Alternative,Year,How to Obtain,Value,Performance Index Class,Performance Index Number,Type,Era,Country,Rarity,Rarity Rating,Speed Rating,Acceleration Rating,Braking Rating,Handling Rating,Launch Rating,Offroad Rating,Link
122,1,Forza Motorsport 1,Mercedes-Benz,Mercedes CL65 AMG,Mercedes CL65 AMG Coupe,2005,Base Game,62000,A2,,,,,,6.0,7.6,6.0,4.3,4.2,,,https://forza.fandom.com/wiki/Mercedes_CL65_AMG
123,1,Forza Motorsport 1,Mercedes-Benz,Mercedes-Benz CLK55 AMG Coupe,Mercedes CLK55 AMG Coupe,2003,Base Game,27000,C2,,,,,,4.8,6.1,5.3,4.3,4.3,,,https://forza.fandom.com/wiki/Mercedes-Benz_CLK55_AMG_Coupe
124,1,Forza Motorsport 1,Mercedes-Benz,Mercedes SLR,,2005,Base Game,226000,S4,,,,,,9.3,8.1,6.9,5.1,5.0,,,https://forza.fandom.com/wiki/Mercedes_SLR
125,1,Forza Motorsport 1,Mini,Mini Cooper S (2003),Mini Cooper S,2003,Base Game,20000,D3,,,,,,4.0,4.9,4.3,4.3,4.4,,,https://forza.fandom.com/wiki/Mini_Cooper_S_(2003)
126,1,Forza Motorsport 1,Mitsubishi,Mitsubishi 3000GT VR-4,,1997,Base Game,28000,C2,,,,,,4.8,6.1,5.4,4.3,4.4,,,https://forza.fandom.com/wiki/Mitsubishi_3000GT_VR-4
127,1,Forza Motorsport 1,Mitsubishi,Mitsubishi Eclipse GSX,,1995,Base Game,20000,D2,,,,,,4.1,5.4,4.8,4.2,4.3,,,https://forza.fandom.com/wiki/Mitsubishi_Eclipse_GSX
128,1,Forza Motorsport 1,Mitsubishi,Mitsubishi Eclipse GTS,,2003,Base Game,22000,C4,,,,,,4.1,5.7,4.7,4.3,4.4,,,https://forza.fandom.com/wiki/Mitsubishi_Eclipse_GTS
129,1,Forza Motorsport 1,Mitsubishi,Mitsubishi FTO GP Version R,,1998,Base Game,30000,D1,,,,,,5.3,5.4,4.6,4.2,4.4,,,https://forza.fandom.com/wiki/Mitsubishi_FTO_GP_Version_R
130,1,Forza Motorsport 1,Mitsubishi,Mitsubishi Lancer Evolution VI GSR,,1999,Base Game,25000,C3,,,,,,4.6,5.7,5.9,4.3,4.4,,,https://forza.fandom.com/wiki/Mitsubishi_Lancer_Evolution_VI_GSR
131,1,Forza Motorsport 1,Mitsubishi,Mitsubishi Lancer Evolution VI TME,,2000,Base Game,31000,C2,,,,,,5.1,5.7,5.9,4.4,4.4,,,https://forza.fandom.com/wiki/Mitsubishi_Lancer_Evolution_VI_TME
132,1,Forza Motorsport 1,Mitsubishi,Mitsubishi Lancer Evolution VIII FQ-330,,2004,Base Game,30000,B2,,,,,,4.7,6.1,6.4,4.4,4.4,,,https://forza.fandom.com/wiki/Mitsubishi_Lancer_Evolution_VIII_FQ-330
133,1,Forza Motorsport 1,Mitsubishi,Mitsubishi Lancer Evolution VIII GSR,,2004,Base Game,26000,C2,,,,,,4.4,6.2,5.9,4.3,4.4,,,https://forza.fandom.com/wiki/Mitsubishi_Lancer_Evolution_VIII_GSR
134,1,Forza Motorsport 1,Mitsubishi,Mitsubishi Mine's CP9A Lancer EVO VI,,1999,Base Game,138000,A2,,,,,,7.8,6.7,7.1,4.6,4.6,,,https://forza.fandom.com/wiki/Mitsubishi_Mine's_CP9A_Lancer_EVO_VI
135,1,Forza Motorsport 1,Mitsubishi,Mitsubishi Sparco Lancer Evolution VIII,,2004,Base Game,166000,A4,,,,,,8.6,6.5,7.0,4.7,4.6,,,https://forza.fandom.com/wiki/Mitsubishi_Sparco_Lancer_Evolution_VIII
136,1,Forza Motorsport 1,Nissan,Nissan #3 HASEMISPORT ENDLESS Z,Nissan Fairlady Z (GT300),2003,Base Game,275000,R-GT,,,,,,9.8,6.1,6.4,6.5,6.4,,,https://forza.fandom.com/wiki/Nissan_Fairlady_Z_(GT300)
137,1,Forza Motorsport 1,Nissan,Nissan #12 CALSONIC SKYLINE,Nissan Skyline (GT500),2003,Base Game,393000,R-GTS,,,,,,9.9,6.4,9.9,6.9,6.9,,,https://forza.fandom.com/wiki/Nissan_Skyline_(GT500)
138,1,Forza Motorsport 1,Nissan,Nissan #23 XANAVI NISMO GT-R,Nissan Skyline (GT500),2003,Base Game,393000,R-GTS,,,,,,9.9,6.5,9.9,6.9,6.9,,,https://forza.fandom.com/wiki/Nissan_Skyline_(GT500)
139,1,Forza Motorsport 1,Nissan,Nissan #32 NISSAN R390 GT1,Nissan R390 GT1,1998,Base Game,500000,R-P1,,,,,,10.0,7.5,8.6,7.3,7.3,,,https://forza.fandom.com/wiki/Nissan_R390_GT1
140,1,Forza Motorsport 1,Nissan,Nissan 240SX SE (1998),Nissan 240SX SE,1998,Base Game,20000,D1,,,,,,4.8,4.2,4.3,4.2,4.3,,,https://forza.fandom.com/wiki/Nissan_240SX_SE_(1998)
141,1,Forza Motorsport 1,Nissan,Nissan 240Z,,1972,Base Game,64000,D4,,,,,,6.8,4.4,4.6,4.2,4.2,,,https://forza.fandom.com/wiki/Nissan_240Z
142,1,Forza Motorsport 1,Nissan,Nissan 350Z Track,,2003,Base Game,29000,B4,,,,,,4.6,5.8,5.2,4.4,4.5,,,https://forza.fandom.com/wiki/Nissan_350Z_Track
143,1,Forza Motorsport 1,Nissan,Nissan Altima 3.5 SE,,2004,Base Game,23000,C3,,,,,,4.1,5.7,4.8,4.2,4.2,,,https://forza.fandom.com/wiki/Nissan_Altima_3.5_SE
144,1,Forza Motorsport 1,Nissan,Nissan Fairlady Z (2003),Nissan Fairlady Z,2003,Base Game,38000,C1,,,,,,5.5,5.6,5.2,4.3,4.4,,,https://forza.fandom.com/wiki/Nissan_Fairlady_Z_(2003)
145,1,Forza Motorsport 1,Nissan,Nissan Fairlady Z Twin Turbo,,1994,Base Game,38000,C1,,,,,,5.5,5.7,5.4,4.3,4.4,,,https://forza.fandom.com/wiki/Nissan_Fairlady_Z_Twin_Turbo
146,1,Forza Motorsport 1,Nissan,Nissan Mine's R32 Skyline GT-R,Nissan Mine's Skyline GT-R R32,1995,Base Game,109000,B3,,,,,,7.8,5.9,6.4,4.6,4.5,,,https://forza.fandom.com/wiki/Nissan_Mine's_R32_Skyline_GT-R
147,1,Forza Motorsport 1,Nissan,Nissan Mine's R34 Skyline GT-R,Nissan Mine's Skyline GT-R R34,2002,Base Game,194000,S4,,,,,,8.9,6.5,8.5,4.9,4.8,,,https://forza.fandom.com/wiki/Nissan_Mine's_R34_Skyline_GT-R
148,1,Forza Motorsport 1,Nissan,Nissan Silvia K's,Nissan Silvia,1998,Base Game,26000,D1,,,,,,4.9,5.6,5.0,4.3,4.3,,,https://forza.fandom.com/wiki/Nissan_Silvia_K's
149,1,Forza Motorsport 1,Nissan,Nissan Silvia Spec-R,,2000,Base Game,32000,C2,,,,,,5.2,5.5,5.2,4.3,4.3,,,https://forza.fandom.com/wiki/Nissan_Silvia_Spec-R
150,1,Forza Motorsport 1,Nissan,Nissan Skyline GT-R (1995),Nissan Skyline GT-R,1995,Base Game,29000,C2,,,,,,5.0,5.7,5.6,4.3,4.4,,,https://forza.fandom.com/wiki/Nissan_Skyline_GT-R_(1995)
151,1,Forza Motorsport 1,Nissan,Nissan Skyline GT-R (2003),Nissan Skyline GT-R,2003,Base Game,28000,C2,,,,,,4.9,5.8,5.2,4.3,4.4,,,https://forza.fandom.com/wiki/Nissan_Skyline_GT-R_(2003)
152,1,Forza Motorsport 1,Nissan,Nissan Skyline GT-R V-Spec II,,2002,Base Game,35000,B4,,,,,,5.1,5.9,5.9,4.4,4.5,,,https://forza.fandom.com/wiki/Nissan_Skyline_GT-R_V-Spec_II
153,1,Forza Motorsport 1,Nissan,Nissan Skyline GT-R V-Spec II Nür,,2002,Base Game,72000,A1,,,,,,6.0,6.8,8.2,4.5,4.5,,,https://forza.fandom.com/wiki/Nissan_Skyline_GT-R_V-Spec_II_Nür
154,1,Forza Motorsport 1,Nissan,Nissan Tommy Kaira Skyline GT-R R34,,2002,Base Game,190000,S4,,,,,,8.8,6.9,8.6,4.9,4.8,,,https://forza.fandom.com/wiki/Nissan_Tommy_Kaira_Skyline_GT-R_R34
155,1,Forza Motorsport 1,Opel,Opel #5 OPC TEAM PHOENIX Astra V8,Opel Astra V8,2003,Base Game,387000,R-GTS,,,,,,9.8,6.5,7.3,6.5,6.4,,,https://forza.fandom.com/wiki/Opel_Astra_V8
156,1,Forza Motorsport 1,Opel,Opel #6 OPC TEAM PHOENIX Astra V8,Opel Astra V8,2003,Base Game,387000,R-GTS,,,,,,9.8,6.5,7.3,6.5,6.4,,,https://forza.fandom.com/wiki/Opel_Astra_V8
157,1,Forza Motorsport 1,Opel,Opel Speedster Turbo,,2004,Base Game,29000,B4,,,,,,4.2,5.6,5.5,4.4,4.6,,,https://forza.fandom.com/wiki/Opel_Speedster_Turbo
158,1,Forza Motorsport 1,Pagani,Pagani #17 IMSA Zonda GR,Pagani Zonda GR,2003,Base Game,387000,R-GTS,,,,,,9.8,7.4,8.0,6.8,6.9,,,https://forza.fandom.com/wiki/Pagani_Zonda_GR
159,1,Forza Motorsport 1,Pagani,Pagani Zonda C12,,1999,Base Game,188000,S3,,,,,,8.3,7.3,7.2,5.8,5.8,,,https://forza.fandom.com/wiki/Pagani_Zonda_C12
160,1,Forza Motorsport 1,Panoz,Panoz #10 JML LMP01 EPP,Panoz LMP-01,2003,Base Game,500000,R-P1,,,,,,10.0,6.8,9.2,9.9,9.8,,,https://forza.fandom.com/wiki/Panoz_LMP-01
161,1,Forza Motorsport 1,Panoz,Panoz Esperante GTLM,,2005,Base Game,95000,A2,,,,,,6.9,6.5,6.3,4.7,4.7,,,https://forza.fandom.com/wiki/Panoz_Esperante_GTLM
162,1,Forza Motorsport 1,Peugeot,Peugeot 206 GTi 180,,2004,Base Game,21000,D1,,,,,,4.0,5.1,4.8,4.3,4.4,,,https://forza.fandom.com/wiki/Peugeot_206_GTi_180
163,1,Forza Motorsport 1,Pontiac,Pontiac GTO Hardtop,,1968,Base Game,74000,B3,,,,,,7.1,4.0,5.6,4.3,4.2,,,https://forza.fandom.com/wiki/Pontiac_GTO_Hardtop
164,1,Forza Motorsport 1,Pontiac,Pontiac GTO (2004),Pontiac GTO,2004,Base Game,30000,C1,,,,,,4.9,6.0,5.4,4.3,4.3,,,https://forza.fandom.com/wiki/Pontiac_GTO_(2004)
165,1,Forza Motorsport 1,Porsche,Porsche #17 962c,Porsche 962c,1987,Base Game,500000,R-P1,,,,,,10.0,7.2,9.2,9.9,9.8,,,https://forza.fandom.com/wiki/Porsche_962c
166,1,Forza Motorsport 1,Porsche,Porsche #22 3R-Racing 911 GT3 Cup,Porsche 911 GT3 Cup (996),2003,Base Game,255000,R-GT,,,,,,9.7,6.3,7.8,6.1,5.9,,,https://forza.fandom.com/wiki/Porsche_911_GT3_Cup_(996)
167,1,Forza Motorsport 1,Porsche,Porsche #23 IMSA 911 GT3-RS,Porsche 911 GT3-RSR (996),2000,Base Game,265000,R-GT,,,,,,9.7,6.5,7.5,6.5,6.4,,,https://forza.fandom.com/wiki/Porsche_911_GT3-RSR_(996)
168,1,Forza Motorsport 1,Porsche,Porsche #26 911 GT1 Le Mans,Porsche 911 GT1-98,1998,Base Game,500000,R-P1,,,,,,10.0,7.1,9.2,7.2,7.2,,,https://forza.fandom.com/wiki/Porsche_911_GT1-98
169,1,Forza Motorsport 1,Porsche,Porsche 550 Spyder,Porsche 550 A Spyder,1956,Base Game,81000,C3,,,,,,7.3,4.7,5.4,4.4,4.5,,,https://forza.fandom.com/wiki/Porsche_550_Spyder
170,1,Forza Motorsport 1,Porsche,Porsche 911 Carrera RS,,1973,Base Game,57000,C2,,,,,,6.5,5.0,5.5,4.3,4.3,,,https://forza.fandom.com/wiki/Porsche_911_Carrera_RS
171,1,Forza Motorsport 1,Porsche,Porsche 911 GT2 (1995),Porsche 911 GT2,1995,Base Game,163000,A1,,,,,,8.2,7.1,7.3,4.9,4.9,,,https://forza.fandom.com/wiki/Porsche_911_GT2_(1995)
172,1,Forza Motorsport 1,Porsche,Porsche 911 GT3 (996),,2003,Base Game,86000,A3,,,,,,6.3,7.1,6.5,5.2,5.0,,,https://forza.fandom.com/wiki/Porsche_911_GT3_(996)
173,1,Forza Motorsport 1,Porsche,Porsche 911 Turbo 3.3,,1987,Base Game,32000,B4,,,,,,4.7,5.7,5.6,4.3,4.3,,,https://forza.fandom.com/wiki/Porsche_911_Turbo_3.3
174,1,Forza Motorsport 1,Porsche,Porsche 944 Turbo,,1989,Base Game,29000,C1,,,,,,4.6,6.0,5.4,4.5,4.5,,,https://forza.fandom.com/wiki/Porsche_944_Turbo
175,1,Forza Motorsport 1,Porsche,Porsche 959,,1986,Base Game,270000,A2,,,,,,9.2,7.3,7.8,4.6,4.7,,,https://forza.fandom.com/wiki/Porsche_959
176,1,Forza Motorsport 1,Porsche,Porsche Boxster S (2003),Porsche Boxster S,2003,Base Game,29000,B4,,,,,,4.2,5.7,5.3,4.6,4.6,,,https://forza.fandom.com/wiki/Porsche_Boxster_S_(2003)
177,1,Forza Motorsport 1,Porsche,Porsche Carrera GT,,2003,Base Game,281000,S2,,,,,,9.8,8.1,7.7,5.4,5.3,,,https://forza.fandom.com/wiki/Porsche_Carrera_GT
178,1,Forza Motorsport 1,Renault,Renault Sport Clio V6,Renault Sport Clio V6 RS,2003,Base Game,24000,C2,,,,,,4.2,5.7,5.3,4.4,4.4,,,https://forza.fandom.com/wiki/Renault_Sport_Clio_V6
179,1,Forza Motorsport 1,Saab,Saab 9-3 Viggen,,2002,Base Game,20000,D1,,,,,,4.0,5.5,4.7,4.2,4.3,,,https://forza.fandom.com/wiki/Saab_9-3_Viggen
180,1,Forza Motorsport 1,Saleen,Saleen #2 IMSA S7R,Saleen S7R,2000,Base Game,400000,R-GTS,,,,,,10.0,7.7,8.7,9.4,9.2,,,https://forza.fandom.com/wiki/Saleen_S7R
181,1,Forza Motorsport 1,Saleen,Saleen Mustang S281,,2000,Base Game,63000,A4,,,,,,5.7,6.4,6.1,4.8,4.8,,,https://forza.fandom.com/wiki/Saleen_Mustang_S281
182,1,Forza Motorsport 1,Saleen,Saleen S7,,2004,Base Game,268000,S2,,,,,,9.5,7.8,8.5,7.7,7.5,,,https://forza.fandom.com/wiki/Saleen_S7
183,1,Forza Motorsport 1,SEAT,SEAT #5 CUPRA GT Prototype,SEAT CUPRA GT Prototype,2005,Base Game,387000,R-GTS,,,,,,9.8,6.6,7.7,6.5,6.5,,,https://forza.fandom.com/wiki/SEAT_5_CUPRA_GT_Prototype
184,1,Forza Motorsport 1,Shelby,Shelby Series 1,,1999,Base Game,77000,A3,,,,,,6.4,6.2,6.4,4.8,4.9,,,https://forza.fandom.com/wiki/Shelby_Series_1
185,1,Forza Motorsport 1,Subaru,Subaru #77 CUSCO SUBARU ADVAN IMPREZA,Subaru #77 Cusco Subaru Advan Impreza,2003,Base Game,253000,R-GT,,,,,,9.8,5.8,6.4,6.5,6.5,,,https://forza.fandom.com/wiki/Subaru_77_Cusco_Subaru_Advan_Impreza
186,1,Forza Motorsport 1,Subaru,Subaru Impreza 2.5 RS Coupe,,1999,Base Game,20000,D4,,,,,,4.1,4.4,4.5,4.2,4.3,,,https://forza.fandom.com/wiki/Subaru_Impreza_2.5_RS_Coupe
187,1,Forza Motorsport 1,Subaru,Subaru Impreza 22B STi,,1998,Base Game,39000,B4,,,,,,5.4,5.6,5.9,4.5,4.6,,,https://forza.fandom.com/wiki/Subaru_Impreza_22B_STi
188,1,Forza Motorsport 1,Subaru,Subaru Impreza WRX STi (2004),Subaru Impreza WRX STi,2004,Base Game,29000,C1,,,,,,4.8,6.3,6.0,4.3,4.3,,,https://forza.fandom.com/wiki/Subaru_Impreza_WRX_STi_(2004)
189,1,Forza Motorsport 1,Subaru,Subaru Impreza WRX STi Spec-C,,2004,Base Game,167000,A4,,,,,,8.6,6.4,7.5,4.7,4.7,,,https://forza.fandom.com/wiki/Subaru_Impreza_WRX_STi_Spec-C
190,1,Forza Motorsport 1,Subaru,Subaru Tommy Kaira Impreza M20b,,1998,Base Game,111000,B3,,,,,,7.7,6.0,6.1,4.5,4.6,,,https://forza.fandom.com/wiki/Subaru_Tommy_Kaira_Impreza_M20b
191,1,Forza Motorsport 1,Toyota,Toyota #1 Ultraflo Supra,Toyota Supra (GT500),2003,Base Game,393000,R-GTS,,,,,,9.9,6.6,7.7,6.8,6.8,,,https://forza.fandom.com/wiki/Toyota_Supra_(GT500)
192,1,Forza Motorsport 1,Toyota,Toyota #27 GT-ONE TS020,Toyota #3 Toyota Motorsports GT-ONE TS020,1999,Base Game,500000,R-P1,,,,,,10.0,7.4,9.0,9.5,9.5,,,https://forza.fandom.com/wiki/Toyota_3_Toyota_Motorsports_GT-ONE_TS020
193,1,Forza Motorsport 1,Toyota,Toyota #35 YellowHat YMS Supra,Toyota Supra (GT500),2004,Base Game,393000,R-GTS,,,,,,9.9,6.4,7.7,6.9,6.9,,,https://forza.fandom.com/wiki/Toyota_Supra_(GT500)
194,1,Forza Motorsport 1,Toyota,Toyota #36 WOODONE Tom's Supra,Toyota Supra (GT500),2003,Base Game,393000,R-GTS,,,,,,9.9,6.6,7.7,6.8,6.8,,,https://forza.fandom.com/wiki/Toyota_Supra_(GT500)
195,1,Forza Motorsport 1,Toyota,Toyota 2000GT,,1969,Base Game,67000,D4,,,,,,6.9,4.5,4.2,4.1,4.1,,,https://forza.fandom.com/wiki/Toyota_2000GT
196,1,Forza Motorsport 1,Toyota,Toyota AB Flug S900 Supra Turbo,,1998,Base Game,262000,S2,,,,,,9.5,8.0,7.1,4.9,4.9,,,https://forza.fandom.com/wiki/Toyota_AB_Flug_S900_Supra_Turbo
197,1,Forza Motorsport 1,Toyota,Toyota AE86 Sprinter Trueno GT Apex,,1985,Base Game,20000,D4,,,,,,4.1,4.3,4.5,4.3,4.4,,,https://forza.fandom.com/wiki/Toyota_AE86_Sprinter_Trueno_GT_Apex
198,1,Forza Motorsport 1,Toyota,Toyota Altezza RS200,,2004,Base Game,30000,D1,,,,,,5.3,5.2,4.8,4.3,4.4,,,https://forza.fandom.com/wiki/Toyota_Altezza_RS200
199,1,Forza Motorsport 1,Toyota,Toyota APR Performance Celica GTS,,2003,Base Game,61000,B4,,,,,,6.5,5.5,5.0,4.7,4.8,,,https://forza.fandom.com/wiki/Toyota_APR_Performance_Celica_GTS
200,1,Forza Motorsport 1,Toyota,Toyota Border MR2 Turbo T-bar,,1995,Base Game,55000,C2,,,,,,6.4,5.1,5.0,4.8,4.7,,,https://forza.fandom.com/wiki/Toyota_Border_MR2_Turbo_T-bar
201,1,Forza Motorsport 1,Toyota,Toyota Camry Solara,,2004,Base Game,20000,D4,,,,,,4.1,4.6,4.0,4.2,4.3,,,https://forza.fandom.com/wiki/Toyota_Camry_Solara
202,1,Forza Motorsport 1,Toyota,Toyota Celica 1800 VVT-i,,2003,Base Game,20000,D3,,,,,,4.0,4.6,4.3,4.2,4.3,,,https://forza.fandom.com/wiki/Toyota_Celica_1800_VVT-i
203,1,Forza Motorsport 1,Toyota,Toyota Celica GT-S,,2003,Base Game,25000,D1,,,,,,4.9,5.2,4.7,4.3,4.4,,,https://forza.fandom.com/wiki/Toyota_Celica_GT-S
204,1,Forza Motorsport 1,Toyota,Toyota MR-S,,2002,Base Game,20000,D3,,,,,,4.0,4.6,4.6,4.4,4.5,,,https://forza.fandom.com/wiki/Toyota_MR-S
205,1,Forza Motorsport 1,Toyota,Toyota MR2 Spyder,,2002,Base Game,26000,D3,,,,,,5.0,4.4,4.6,4.4,4.5,,,https://forza.fandom.com/wiki/Toyota_MR2_Spyder
206,1,Forza Motorsport 1,Toyota,Toyota MR2 Turbo T-Bar,,1995,Base Game,26000,C4,,,,,,4.7,6.1,5.0,4.4,4.4,,,https://forza.fandom.com/wiki/Toyota_MR2_Turbo_T-Bar
207,1,Forza Motorsport 1,Toyota,Toyota Soarer 430SCV,,2002,Base Game,33000,C4,,,,,,5.4,5.4,5.0,4.3,4.4,,,https://forza.fandom.com/wiki/Toyota_Soarer_430SCV
208,1,Forza Motorsport 1,Toyota,Toyota Supra Turbo,,1992,Base Game,21000,D2,,,,,,4.4,5.0,4.7,4.3,4.3,,,https://forza.fandom.com/wiki/Toyota_Supra_Turbo
209,1,Forza Motorsport 1,Toyota,Toyota Supra RZ,Toyota Supra Twin Turbo,1998,Base Game,33000,B3,,,,,,4.4,6.1,5.6,4.4,4.5,,,https://forza.fandom.com/wiki/Toyota_Supra_RZ
210,1,Forza Motorsport 1,Toyota,Toyota Tom's T020 MR2,,1995,Base Game,88000,C1,,,,,,7.4,5.3,5.1,4.6,4.6,,,https://forza.fandom.com/wiki/Toyota_Tom's_T020_MR2
211,1,Forza Motorsport 1,Toyota,Toyota Tom's W123 MR-S,,2002,Base Game,85000,C2,,,,,,7.4,4.4,5.7,4.6,4.6,,,https://forza.fandom.com/wiki/Toyota_Tom's_W123_MR-S
212,1,Forza Motorsport 1,Toyota,Toyota Tom's Z382 Soarer,,2002,Base Game,109000,B3,,,,,,7.7,6.0,5.6,4.4,4.4,,,https://forza.fandom.com/wiki/Toyota_Tom's_Z382_Soarer
213,1,Forza Motorsport 1,Toyota,Toyota VeilSide Supra Fortune 99,,1998,Base Game,278000,S2,,,,,,9.7,8.6,7.2,5.0,5.0,,,https://forza.fandom.com/wiki/Toyota_VeilSide_Supra_Fortune_99
214,1,Forza Motorsport 1,Toyota,Toyota VeilSide Supra Fortune 03,,1998,Base Game,269000,S2,,,,,,9.6,8.4,7.1,4.8,4.9,,,https://forza.fandom.com/wiki/Toyota_VeilSide_Supra_Fortune_03
215,1,Forza Motorsport 1,Toyota,Toyota VIS Racing MR2 Turbo T-bar,,1995,Base Game,88000,B3,,,,,,7.3,5.1,5.9,5.0,4.8,,,https://forza.fandom.com/wiki/Toyota_VIS_Racing_MR2_Turbo_T-bar
216,1,Forza Motorsport 1,TVR,TVR Cerbera Speed 12,,1998,Base Game,300000,S1,,,,,,10.0,8.5,7.9,5.6,5.6,,,https://forza.fandom.com/wiki/TVR_Cerbera_Speed_12
217,1,Forza Motorsport 1,TVR,TVR Tuscan R,,2001,Base Game,117000,S3,,,,,,6.6,7.3,7.2,5.1,5.1,,,https://forza.fandom.com/wiki/TVR_Tuscan_R
218,1,Forza Motorsport 1,TVR,TVR Tuscan S,,2001,Base Game,75000,A2,,,,,,5.3,6.8,6.9,4.9,4.8,,,https://forza.fandom.com/wiki/TVR_Tuscan_S
219,1,Forza Motorsport 1,Vauxhall,Vauxhall VX220 Turbo,,2004,Base Game,28000,B4,,,,,,4.2,5.8,5.5,4.4,4.6,,,https://forza.fandom.com/wiki/Vauxhall_VX220_Turbo
220,1,Forza Motorsport 1,Volkswagen,Volkswagen Corrado SLC,,1995,Base Game,20000,D2,,,,,,4.1,5.3,4.6,4.2,4.3,,,https://forza.fandom.com/wiki/Volkswagen_Corrado_SLC
221,1,Forza Motorsport 1,Volkswagen,Volkswagen Golf R32,,2003,Base Game,21000,D1,,,,,,4.1,5.4,4.9,4.2,4.3,,,https://forza.fandom.com/wiki/Volkswagen_Golf_R32
222,1,Forza Motorsport 1,Volkswagen,Volkswagen Jetta GLX VR6,,2003,Base Game,20000,D4,,,,,,4.0,4.8,4.4,4.1,4.2,,,https://forza.fandom.com/wiki/Volkswagen_Jetta_GLX_VR6
223,1,Forza Motorsport 1,Volkswagen,Volkswagen New Beetle Turbo S,,2004,Base Game,20000,D2,,,,,,4.0,4.8,4.5,4.2,4.3,,,https://forza.fandom.com/wiki/Volkswagen_New_Beetle_Turbo_S
224,1,Forza Motorsport 1,Volvo,Volvo #24 At-Speed S60 R,Volvo 24 At-Speed S60 R,2004,Base Game,246000,R-GT,,,,,,9.7,6.4,8.4,5.9,5.9,,,https://forza.fandom.com/wiki/Volvo_24_At-Speed_S60_R
225,1,Forza Motorsport 1,Volvo,Volvo S60 R,,2004,Base Game,25000,C1,,,,,,4.4,5.5,5.3,4.3,4.3,,,https://forza.fandom.com/wiki/Volvo_S60_R
226,2,Forza Motorsport 2,Acura,Acura #42 Realtime Racing NSX,Acura 42 Realtime Racing NSX,2002,Base Game,275500,R4,,,,,,9.2,5.6,6.7,6.6,6.3,,,https://forza.fandom.com/wiki/Acura_42_Realtime_Racing_NSX
227,2,Forza Motorsport 2,Acura,Acura Integra Type-R,,2001,Base Game,11000,D,361,,,,,3.7,4.6,3.2,3.4,3.6,,,https://forza.fandom.com/wiki/Acura_Integra_Type-R
228,2,Forza Motorsport 2,Acura,Acura NSX (1997),Acura NSX,1997,Base Game,73000,B,590,,,,,6.1,5.7,4.1,4.2,4.4,,,https://forza.fandom.com/wiki/Acura_NSX_(1997)
229,2,Forza Motorsport 2,Acura,Acura NSX (2005),Acura NSX,2005,Base Game,75500,B,592,,,,,6.2,5.9,4.0,4.2,4.5,,,https://forza.fandom.com/wiki/Acura_NSX_(2005)
230,2,Forza Motorsport 2,Acura,Acura RL A-Spec,,2006,Base Game,14500,D,399,,,,,4.1,5.2,3.1,3.5,3.8,,,https://forza.fandom.com/wiki/Acura_RL_A-Spec
231,2,Forza Motorsport 2,Acura,Acura RSX Type-S,,2002,Base Game,10000,D,343,,,,,3.1,4.2,3.2,3.7,3.8,,,https://forza.fandom.com/wiki/Acura_RSX_Type-S
232,2,Forza Motorsport 2,Acura,Acura VIS Racing Integra Type-R,,2000,Base Game,93500,C,507,,,,,8.6,4.6,3.7,4.3,4.5,,,https://forza.fandom.com/wiki/Acura_VIS_Racing_Integra_Type-R
233,2,Forza Motorsport 2,Aston Martin,Aston Martin DB9 Coupe,,2005,Base Game,123000,A,701,,,,,7.2,6.6,4.8,4.0,4.4,,,https://forza.fandom.com/wiki/Aston_Martin_DB9_Coupe
234,2,Forza Motorsport 2,Aston Martin,Aston Martin V12 Vanquish,,2001,Base Game,121500,B,685,,,,,7.3,6.5,4.4,4.0,4.3,,,https://forza.fandom.com/wiki/Aston_Martin_V12_Vanquish
235,2,Forza Motorsport 2,Audi,Audi #1 Champion S4 Competition,Audi 1 Champion S4 Competition,2002,Base Game,275000,R4,,,,,,9.2,5.8,7.0,6.7,6.4,,,https://forza.fandom.com/wiki/Audi_1_Champion_S4_Competition
236,2,Forza Motorsport 2,Audi,Audi #1 Champion RS 6,Audi 1 Champion RS 6,2003,Base Game,275000,R4,,,,,,9.2,5.7,7.2,6.6,6.3,,,https://forza.fandom.com/wiki/Audi_1_Champion_RS_6
237,2,Forza Motorsport 2,Audi,Audi #1 Infineon R8,Audi R8 (LMP1),2002,Base Game,350000,R1,,,,,,10.0,6.6,8.6,9.9,9.7,,,https://forza.fandom.com/wiki/Audi_R8_(LMP1)
238,2,Forza Motorsport 2,Audi,Audi #2 FSI Champion Racing R8,Audi R8 (LMP1),2006,Base Game,350000,R1,,,,,,10.0,6.6,8.6,9.9,9.7,,,https://forza.fandom.com/wiki/Audi_R8_(LMP1)
239,2,Forza Motorsport 2,Audi,Audi #4 Johansson Motorsport R8,Audi R8 (LMP1),2001,Base Game,350000,R1,,,,,,10.0,6.6,8.6,9.9,9.7,,,https://forza.fandom.com/wiki/Audi_R8_(LMP1)
240,2,Forza Motorsport 2,Audi,Audi #5 Audi Sport Japan Team Goh R8,Audi R8 (LMP1),2004,Base Game,350000,R1,,,,,,10.0,6.6,8.6,9.9,9.7,,,https://forza.fandom.com/wiki/Audi_R8_(LMP1)
241,2,Forza Motorsport 2,Audi,Audi #8 Audi Sport Team Joest R10 TDI,Audi R10 TDI,2006,September Car Pack,350000,R1,,,,,,10.0,6.6,8.9,9.9,9.6,,,https://forza.fandom.com/wiki/Audi_R10_TDI
